# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2026-04-22 15:42:39.588
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
10.973356,0.4690,2.8416,2.7267,3.97
10.984128,0.5725,2.9086,2.7243,4.03
10.998358,0.5989,2.9524,2.6780,4.03
11.002581,0.5404,2.9355,2.6086,3.96
11.014549,0.2872,3.0547,2.3616,3.87
11.022928,0.0151,3.1950,1.9765,3.76
11.032342,-0.2054,3.2458,1.5758,3.61
11.047843,-0.4521,3.1690,1.2418,3.43
11.052750,-0.6047,2.9598,0.9175,3.16
11.064790,-0.6867,2.6279,0.6072,2.78
11.072639,-0.7124,2.2022,0.2009,2.32
11.082419,-0.6588,1.7163,-0.2769,1.86
11.097826,-0.6223,1.1460,-0.9580,1.62
11.102201,-0.4219,0.4573,-2.0065,2.10
11.114649,-0.0249,-0.4130,-3.4747,3.50
11.122653,0.5853,-1.4799,-5.5325,5.76
11.133386,1.4012,-2.7582,-7.6762,8.28
11.149531,2.3531,-4.0713,-8.9893,10.14
11.152235,3.0334,-5.0294,-8.6638,10.47
11.165853,3.2592,-5.1637,-7.2219,9.46
11.173717,3.4328,-4.2361,-5.5200,7.76
11.182379,3.8607,-2.4522,-4.2546,6.25
11.198151,4.2515,-0.6040,-3.4211,5.49
11.202380,4.0590,1.2189,-1.8665,4.63
11.214695,2.6565,1.7586,0.7391,3.27
11.222644,-0.2915,-0.4397,2.7027,2.75
11.232213,-3.2462,-3.1599,5.2745,6.95
11.248535,-5.5739,-5.5523,7.4788,10.85
11.252474,-7.6777,-7.6584,8.0850,13.53
11.265299,-8.6721,-9.7982,7.8557,15.26
11.272626,-7.3932,-10.1601,7.3900,14.58
11.284899,-4.5590,-7.0110,5.5161,10.02
11.300887,-3.5391,-2.0875,4.1860,5.87
11.302158,-3.0908,1.7137,3.2615,4.81
11.317035,-2.4556,4.5485,2.3597,5.68
11.326858,-1.8348,6.4780,1.0796,6.82
11.332629,-1.3673,8.6410,-5.1642,10.16
11.347006,-0.9139,9.5971,-4.3590,10.58
11.351739,-0.7622,9.1876,-0.2764,9.22
11.363459,-1.3162,8.1888,1.4883,8.43
11.373698,-2.1524,6.2923,2.4069,7.07
11.382009,-2.7768,4.2119,2.9087,5.82
11.397464,-3.3389,2.0732,3.2529,5.10
11.402669,-3.6628,0.0443,3.3351,4.95
11.413842,-3.5094,-1.5442,3.3872,5.12
11.422646,-2.7454,-2.5612,3.4965,5.13
11.432029,-1.7802,-2.8504,3.4948,4.85
11.447293,-1.3337,-2.2993,3.4850,4.38
11.452325,-1.4554,-1.1863,3.6404,4.10
11.463668,-1.4154,-0.3815,3.4630,3.76
11.472537,-0.9077,0.1069,3.1038,3.24
11.482347,-0.2694,0.4595,2.7807,2.83
11.497380,0.3433,0.7201,2.5061,2.63
11.503707,0.8991,0.7411,2.2387,2.52
11.516930,1.4387,0.5760,1.9751,2.51
11.522361,1.9314,0.2304,1.7392,2.61
11.532976,2.3724,-0.3001,1.3540,2.75
11.547504,2.9830,-1.0538,0.5771,3.22
11.552185,3.3775,-1.7344,-0.2274,3.80
11.563523,3.5643,-2.1831,-0.7553,4.25
11.574037,3.4535,-2.3511,-0.8050,4.25
11.583285,3.1283,-2.1241,-0.7552,3.86
11.599059,2.7753,-1.5561,-0.6926,3.26
11.602229,2.6444,-0.8211,-0.5212,2.82
11.616631,2.5627,0.1271,-0.3657,2.59
11.621927,2.4324,0.9242,-0.2821,2.62
11.631860,2.2602,1.5312,0.0142,2.73
11.646855,2.0656,1.6322,0.5037,2.68
11.652089,1.8268,1.0750,0.5076,2.18
11.663275,1.5153,0.4299,0.0273,1.58
11.672393,0.9811,-0.0213,-0.6743,1.19
11.682056,0.4031,-0.3562,-1.5653,1.66
11.696475,-0.2633,-0.6281,-3.0793,3.15
11.701945,-0.8369,-0.8658,-5.1268,5.27
11.713935,-1.1405,-1.1109,-6.7860,6.97
11.724231,-1.0078,-1.3172,-7.1552,7.34
11.735683,-0.5661,-1.4476,-6.2569,6.45
11.751791,-0.0434,-1.4282,-4.8677,5.07
11.753250,0.3007,-1.3790,-3.5847,3.85
11.765325,0.6133,-1.4791,-2.6035,3.06
11.773044,0.9640,-1.7456,-1.8824,2.74
11.781625,1.4725,-2.0937,-1.3367,2.89
11.796475,1.8655,-2.2783,-0.9141,3.08
11.802408,1.9555,-2.2029,-0.7989,3.05
11.812887,1.8747,-1.9820,-0.7440,2.83
11.822397,1.6919,-1.5789,-0.9149,2.49
11.831932,1.3016,-1.1346,-1.4806,2.27
11.847160,0.9509,-1.1715,-2.3766,2.82
11.852392,0.7810,-2.5384,-2.9892,4.00
11.862719,0.8661,-4.5367,-2.5841,5.29
11.872206,0.9305,-6.0251,-2.0998,6.45
11.882300,0.8540,-6.9935,-2.3538,7.43
11.896554,0.8158,-7.3800,-3.0385,8.02
11.901045,0.8668,-6.9842,-3.5389,7.88
11.913396,0.7577,-5.6347,-3.6045,6.73
11.922861,0.1637,-3.4639,-3.4169,4.87
11.931398,-0.4220,-1.4627,-3.8026,4.10
11.941490,-0.7982,0.2307,-3.7530,3.84
11.950873,-0.8916,1.4755,-3.1866,3.62
11.963093,-0.8721,2.1896,-1.9709,3.07
11.972783,-0.6714,2.5589,-0.2512,2.66
11.981187,-0.5634,2.5549,1.4970,3.01
11.995896,-0.6429,2.2698,2.9070,3.74
12.001254,-0.9180,1.7389,3.8964,4.36
12.013469,-1.4365,1.0748,4.5059,4.85
12.021380,-2.0895,0.2465,4.8705,5.31
12.030881,-2.6406,-0.5958,5.2416,5.90
12.046240,-2.8556,-1.2969,5.5057,6.34
12.050759,-2.8638,-1.7685,5.6609,6.59
12.063083,-2.4257,-2.2665,4.8256,5.86
12.072065,-2.0828,-2.4739,3.0705,4.46
12.081731,-1.6974,-2.0205,1.6860,3.13
12.095833,-0.8899,-1.3321,0.3390,1.64
12.101548,-0.2002,-0.6996,-0.6011,0.94
12.112989,0.0280,0.0372,-0.3287,0.33
12.122363,-0.0556,0.6579,1.0005,1.20
12.131640,-0.3497,1.0693,1.9719,2.27
12.146283,-0.5250,1.3888,2.7601,3.13
12.152468,-0.2584,1.3275,3.3705,3.63
12.162653,0.0215,0.9503,3.6994,3.82
12.173707,0.2644,0.5496,3.7313,3.78
12.184587,-0.0020,0.4304,3.5673,3.59
12.193828,-0.5260,0.7185,3.3123,3.43
12.203291,-0.9603,1.1554,2.8184,3.19
12.216625,-1.2018,1.7466,2.5543,3.32
12.221617,-1.4620,2.6435,2.3991,3.86
12.231685,-1.6616,3.6450,2.4431,4.69
12.246139,-1.8011,4.4316,2.5869,5.44
12.252743,-1.8794,5.1441,2.7194,6.11
12.262810,-1.9156,5.6273,2.8386,6.59
12.272023,-1.8218,5.8894,2.8946,6.81
12.281659,-1.5553,5.8717,2.9309,6.74
12.296492,-1.2188,5.6492,2.9493,6.49
12.301508,-1.0097,5.2195,2.9014,6.06
12.312562,-0.8653,4.5414,2.7303,5.37
12.322327,-0.6156,3.7300,2.4240,4.49
12.331554,-0.2421,2.8186,1.9462,3.43
12.345924,0.1990,1.8300,1.3429,2.28
12.350707,0.6823,0.7866,0.6112,1.21
12.362530,1.2799,-0.3322,-0.2917,1.35
12.373531,1.6903,-1.4608,-1.4899,2.69
12.381604,1.9092,-2.5727,-3.2007,4.53
12.396566,2.0433,-3.6187,-5.2920,6.73
12.401816,2.1171,-4.3919,-7.3112,8.79
12.412588,2.3012,-4.7134,-8.9169,10.35
12.421934,3.0454,-4.6213,-9.5605,11.05
12.431403,3.9625,-4.0336,-8.4333,10.15
12.445618,3.5679,-2.9382,-6.0905,7.65
12.451969,2.9986,-1.5293,-4.0878,5.30
12.462632,3.0353,0.0568,-2.7496,4.10
12.471907,3.0758,1.2261,-1.5999,3.68
12.481578,1.5818,-0.2224,-1.8177,2.42
12.495797,-0.6399,-3.0530,-0.8374,3.23
12.501462,-2.4632,-5.9902,0.8262,6.53
12.516433,-4.2655,-8.9446,4.0237,10.70
12.521707,-6.5026,-10.6883,6.9400,14.31
12.532431,-8.2787,-12.2439,7.7777,16.70
12.552942,-7.4889,-11.3622,7.4425,15.51
12.568556,-2.9151,-1.2821,4.5835,5.58
12.584505,-1.0148,5.4181,3.3258,6.44
12.600318,0.1173,7.3651,2.8177,7.89
12.601753,0.9400,8.7474,2.4790,9.14
12.615649,1.3002,9.6582,2.3820,10.03
12.623209,1.4773,10.0512,2.6941,10.51
12.637394,1.1754,9.7418,2.8988,10.23
12.651757,0.5662,8.0540,2.7860,8.54
12.651864,0.0131,6.0763,2.6282,6.62
12.665896,-0.9070,4.2408,2.8428,5.19
12.671225,-2.0115,2.2700,3.2741,4.46
12.681516,-2.9584,0.3645,3.6525,4.71
12.695770,-3.5030,-1.2134,4.0111,5.46
12.701334,-3.2499,-2.1443,3.9061,5.52
12.711862,-2.6814,-2.4276,3.7007,5.17
12.722240,-2.3905,-2.1526,3.5675,4.80
12.731372,-2.2949,-1.3443,3.2800,4.22
12.745950,-2.2012,-0.4272,2.8550,3.63
12.751077,-1.8579,0.3899,2.4197,3.08
12.762067,-1.2921,0.8903,1.9560,2.51
12.773585,-0.5939,1.0886,1.5654,2.00
12.781242,0.3781,1.0862,1.8207,2.15
12.795625,2.0443,0.3858,-1.9165,2.83
12.801365,3.5090,-0.8083,-6.1433,7.12
12.812008,4.7450,-1.9076,-8.2269,9.69
12.821886,4.9418,-2.5981,-7.2108,9.12
12.831212,3.5919,-2.6602,-4.2790,6.19
12.845700,1.7113,-2.1584,-1.3447,3.07
12.850982,0.8326,-1.5010,-0.1021,1.72
12.862015,0.8704,-0.7552,0.5650,1.28
12.871699,1.3286,-0.1711,1.1688,1.78
12.882020,1.7734,0.2089,1.2271,2.17
12.896176,2.0186,0.5347,1.2819,2.45
12.901247,2.0048,0.7975,1.1925,2.47
12.912033,1.8945,0.9260,1.0662,2.36
12.921901,1.8319,0.9298,1.0488,2.31
12.931162,1.7401,0.8474,1.2846,2.32
12.945251,1.4463,0.6504,1.4407,2.14
12.950949,1.2483,0.3671,1.5902,2.05
12.962376,1.0974,0.0402,1.7870,2.10
12.973562,0.8098,-0.3357,1.9428,2.13
12.981331,0.4320,-0.7723,1.3090,1.58
12.995601,0.2045,-1.2818,0.1667,1.31
13.001712,0.3129,-1.6795,-0.8253,1.90
13.011759,0.5490,-2.0460,-1.5722,2.64
13.020890,0.7724,-2.6276,-3.9478,4.80
13.030254,0.8583,-3.3844,-12.3353,12.82
13.045280,0.8568,-3.7026,-14.8566,15.33
13.050967,0.8973,-3.3462,-10.1795,10.75
13.061880,1.0905,-2.6051,-5.3904,6.09
13.071563,1.2101,-2.0343,-2.6619,3.56
13.081320,1.2585,-1.4627,-1.6332,2.53
13.095324,1.3289,-0.7906,-0.5481,1.64
13.101157,1.2463,-1.4086,0.4424,1.93
13.111773,1.4479,-3.4063,-0.2199,3.71
13.122012,1.8321,-5.1809,-0.9170,5.57
13.131014,1.9978,-6.5899,-1.4245,7.03
13.145359,1.8928,-7.5309,-2.0786,8.04
13.150850,1.6678,-7.8453,-3.3633,8.70
13.162222,1.4909,-6.6120,-4.6107,8.20
13.173501,0.9870,-4.0405,-5.0588,6.55
13.181351,0.4550,-1.8811,-4.1210,4.55
13.195197,-0.0160,-0.1959,-2.2728,2.28
13.201183,-0.4848,0.8638,-0.5084,1.11
13.211922,-0.7160,1.3346,1.3684,2.04
13.221466,-0.8740,1.4706,2.7324,3.22
13.230848,-1.1668,1.3547,3.5943,4.01
13.245435,-1.6009,1.0895,4.2187,4.64
13.251045,-2.1452,0.7486,4.7147,5.23
13.261490,-2.5074,0.3250,4.9675,5.57
13.271447,-2.6695,-0.0739,4.9789,5.65
13.281098,-2.7953,-0.2359,4.5644,5.36
13.294945,-3.0880,-1.1399,0.2680,3.30
13.300976,-2.9704,-1.6765,-2.4391,4.19
13.311536,-2.7664,-1.3864,-1.8560,3.61
13.321960,-2.0866,-0.6999,-0.5051,2.26
13.331129,-1.4730,0.0691,1.1431,1.87
13.345041,-0.9644,0.7830,2.6245,2.90
13.352480,-0.7788,1.0858,3.9500,4.17
13.361746,-0.5041,1.1369,4.6984,4.86
13.373400,-0.3183,0.8681,4.3998,4.50
13.381036,-0.2805,0.6478,4.0172,4.08
13.395067,-0.3406,0.5086,3.4813,3.53
13.401056,-0.5235,0.4149,2.7847,2.86
13.411937,-0.7996,0.4346,2.2339,2.41
13.421049,-1.1054,0.5683,2.2317,2.55
13.430930,-1.2302,0.8994,2.3856,2.83
13.445407,-1.2534,1.3729,2.5173,3.13
13.451427,-1.1939,1.9624,2.5571,3.44
13.461631,-1.1866,2.6566,2.4548,3.81
13.471322,-1.5156,3.4739,2.3664,4.47
13.481203,-1.6752,4.1897,2.5123,5.16
13.495614,-1.6140,4.8115,2.7728,5.78
13.500862,-1.5792,5.2806,3.0447,6.30
13.521224,-1.4866,5.5390,3.3247,6.63
13.521834,-1.0950,5.6051,3.5009,6.70
13.536026,-0.5913,5.4541,3.5740,6.55
13.550287,-0.0870,5.0178,3.5084,6.12
13.551012,0.3943,4.3557,3.1994,5.42
13.564875,0.7579,3.6550,2.8645,4.71
13.572997,0.9712,2.9100,2.4677,3.94
13.580976,1.2484,2.0471,1.8248,3.01
13.595572,1.4830,1.1070,0.9342,2.07
13.601149,1.6824,0.0108,-0.0658,1.68
13.612954,1.5748,-1.1102,-1.2397,2.29
13.621157,1.3126,-2.2348,-2.8068,3.82
13.631026,0.9443,-3.3187,-5.4263,6.43
13.646246,0.8071,-4.3579,-9.3804,10.37
13.651371,1.2269,-4.9530,-12.9245,13.90
13.661980,2.1884,-5.3596,-13.4954,14.68
13.671301,2.3648,-5.1762,-9.8762,11.40
13.680966,1.6098,-3.7433,-5.9717,7.23
13.694747,1.3566,-1.7978,-3.4118,4.09
13.700681,1.8291,0.0275,-1.7451,2.53
13.711280,1.3625,0.4333,-0.9250,1.70
13.721766,-0.3550,-1.1981,-0.8753,1.53
13.730746,-2.3854,-3.7374,-0.2701,4.44
13.744815,-4.2590,-7.0095,2.5256,8.58
13.751935,-6.1439,-9.9631,6.9971,13.64
13.762422,-8.5653,-11.6076,9.3171,17.17
13.772792,-9.3162,-12.1770,9.2694,17.92
13.780345,-6.0801,-8.2684,7.2667,12.58
13.794770,-3.3883,-2.3041,5.6862,7.01
13.800930,-2.2705,2.2428,4.8233,5.78
13.812912,-1.2794,5.3882,4.1138,6.90
13.821044,-0.0455,7.4229,3.6440,8.27
13.830676,0.7647,8.9336,3.3674,9.58
13.845020,1.2949,9.9565,3.1758,10.53
13.850947,1.3975,10.5413,3.6230,11.23
13.861440,1.4733,10.2268,3.6068,10.94
13.871412,1.2589,8.3523,2.9683,8.95
13.880846,0.7453,6.4375,2.6681,7.01
13.894510,-0.1843,4.5319,2.8558,5.36
13.900826,-1.3663,2.4734,3.2086,4.28
13.911629,-2.4899,0.5624,3.4842,4.32
13.921807,-3.3166,-0.8489,3.8911,5.18
13.930660,-3.4367,-1.7725,4.0781,5.62
13.944568,-3.0578,-2.0899,4.1364,5.55
13.951289,-2.7168,-1.9871,4.0880,5.30
13.961565,-2.4036,-1.6460,3.8443,4.82
13.977947,-2.1705,-1.2066,3.4461,4.25
13.980641,-1.7596,-0.6893,2.9829,3.53
13.994524,-1.1297,-0.3630,2.4084,2.68
14.001523,-0.4141,-0.2324,1.8920,1.95
14.011331,0.6003,-0.2110,2.5024,2.58
14.020966,2.9080,-0.7959,-1.9131,3.57
14.030854,5.3486,-2.0079,-7.7358,9.62
14.044921,7.1233,-2.8650,-9.3617,12.11
14.051404,7.2739,-3.1748,-7.1190,10.66
14.061218,4.8869,-2.5515,-3.9634,6.79
14.071557,2.7102,-2.0438,-0.9043,3.51
14.081848,1.9034,-1.5432,0.6405,2.53
14.096652,1.6936,-0.8194,1.0166,2.14
14.100697,1.8841,0.0103,1.2281,2.25
14.112039,2.0396,0.7877,1.0928,2.44
14.121891,2.0051,1.3126,0.9557,2.58
14.130852,2.0666,1.5623,0.8804,2.74
14.145266,2.1545,1.6429,0.9493,2.87
14.152123,2.0937,1.5513,1.2375,2.88
14.162131,1.8732,1.2593,1.8820,2.94
14.177789,1.4726,0.7768,2.6949,3.17
14.180595,1.0245,0.1406,2.3223,2.54
14.194540,0.4870,-0.4659,1.1371,1.32
14.200997,0.2378,-1.0317,-0.0910,1.06
14.211227,0.3893,-1.4380,-1.0715,1.84
14.220637,0.6128,-1.6157,-1.9972,2.64
14.230416,0.2738,-1.5905,-5.4842,5.72
14.244211,-0.3476,-1.5422,-11.6023,11.71
14.251468,-0.4098,-1.5804,-11.2930,11.41
14.261006,0.1626,-1.9575,-6.9007,7.17
14.270962,0.8598,-2.5388,-3.3793,4.31
14.281130,1.5109,-2.9674,-1.6242,3.70
14.295837,1.8070,-2.8194,-0.7353,3.43
14.300322,1.9089,-2.2562,0.3858,2.98
14.311394,2.1706,-1.6516,1.2691,3.01
14.321043,2.0715,-1.3775,0.6874,2.58
14.330433,1.7603,-1.9442,-0.8461,2.76
14.344108,1.1805,-3.4526,-2.4333,4.39
14.351580,0.5314,-4.9810,-4.3932,6.66
14.361351,0.0087,-6.1361,-6.4403,8.90
14.377545,-0.1054,-6.8205,-7.3238,10.01
14.380389,0.2955,-6.9500,-6.7535,9.70
14.393858,0.9945,-6.5424,-5.3743,8.52
14.400561,1.2474,-5.0159,-3.8766,6.46
14.410854,0.7886,-2.9694,-2.7365,4.11
14.420463,0.4699,-1.2282,-1.4875,1.99
14.431175,0.4163,0.0641,-0.0116,0.42
14.445139,0.2412,1.1162,1.4271,1.83
14.450727,-0.1386,1.8179,2.3293,2.96
14.463670,-0.7222,2.0408,2.8576,3.59
14.470576,-1.3560,1.7810,3.3693,4.05
14.480628,-2.1050,1.1509,4.0886,4.74
14.495179,-2.9468,0.3539,4.8791,5.71
14.500236,-3.6615,-0.4821,5.2504,6.42
14.511069,-4.0266,-1.4257,5.3750,6.87
14.520783,-4.8192,-2.3112,3.8455,6.58
14.530340,-6.5268,-3.0711,0.1084,7.21
14.543918,-6.7776,-2.9086,-1.2926,7.49
14.551290,-5.5291,-1.8889,-1.1036,5.95
14.561225,-3.9709,-0.7658,-0.3691,4.06
14.577127,-2.6660,0.1277,0.3803,2.70
14.580420,-1.8222,1.1335,1.3327,2.53
14.593850,-1.1100,1.9466,2.4003,3.28
14.600713,-0.8633,2.5237,3.3132,4.25
14.612785,-0.7657,2.8008,3.6116,4.63
14.621015,-0.8292,2.8601,3.6322,4.70
14.631031,-0.8681,2.6445,4.1118,4.97
14.646415,-0.8811,2.3895,4.5772,5.24
14.651306,-0.9957,2.2021,4.6019,5.20
14.662464,-1.1807,2.1205,4.0535,4.72
14.670524,-1.3590,2.1376,3.3082,4.17
14.680478,-1.2816,2.2581,2.6932,3.74
14.694576,-1.1024,2.4160,2.2845,3.50
14.700184,-0.8096,2.5329,2.0203,3.34
14.711111,-0.5667,2.7952,1.9539,3.46
14.720705,-0.5500,3.1326,2.0923,3.81
14.730276,-0.6575,3.5858,2.3200,4.32
14.743592,-0.7605,4.0667,2.5587,4.86
14.751379,-0.7865,4.4876,2.7722,5.33
14.760774,-0.7923,4.8093,2.9055,5.67
14.777067,-0.6730,4.8532,2.8725,5.68
14.780142,-0.4481,4.6357,2.6187,5.34
14.793647,-0.1754,4.1380,2.2412,4.71
14.800209,0.1578,3.4456,1.8247,3.90
14.810342,0.5956,2.5916,1.2623,2.94
14.820490,1.1963,1.6189,0.6152,2.10
14.830175,1.7669,0.5650,-0.1670,1.86
14.843774,2.2181,-0.5949,-1.2739,2.63
14.850486,2.4830,-1.6576,-2.5499,3.93
14.861063,2.5206,-2.6509,-3.9724,5.40
14.870489,2.3805,-3.5600,-6.0752,7.43
14.880692,2.3764,-4.4435,-8.6374,10.00
14.895971,2.5328,-5.0738,-10.6161,12.04
14.899877,3.0370,-5.3105,-10.5210,12.17
14.911723,2.7838,-4.9184,-7.7892,9.62
14.921262,1.4050,-3.7524,-4.7784,6.24
14.929878,0.5283,-2.2559,-3.2546,4.00
14.944060,0.5506,-0.1837,-2.5154,2.58
14.950438,0.3425,1.3239,-1.7647,2.23
14.960529,-1.6094,0.4044,-2.0848,2.66
14.971533,-3.5099,-1.9555,-1.5773,4.32
14.980134,-4.8752,-5.0469,0.7461,7.06
14.994780,-6.0428,-8.2509,6.0298,11.87
14.999633,-7.7228,-9.9353,9.1650,15.57
15.011763,-8.7513,-10.2675,8.8511,16.14
15.020458,-6.0179,-7.2147,6.4173,11.38
15.029262,-3.2395,-2.0174,4.6147,5.99
15.044252,-1.9243,2.1162,3.8932,4.83
15.050387,-1.1545,4.9883,3.2938,6.09
15.060551,-0.4746,6.7515,2.7117,7.29
15.070342,0.3223,8.0195,2.2504,8.34
15.079534,0.9679,8.7327,1.9529,9.00
15.093348,1.6376,9.0275,1.9487,9.38
15.099223,2.0325,8.7918,2.2993,9.31
15.110620,1.4504,7.3924,2.6411,7.98
15.119996,0.6341,5.4338,2.9698,6.22
15.130231,-0.3983,3.3857,3.4722,4.87
15.143302,-1.4496,1.1185,4.0604,4.45
15.151366,-2.0325,-1.0043,4.7543,5.27
15.160488,-2.0453,-2.6100,5.1048,6.09
15.176903,-1.3575,-3.4829,5.3022,6.49
15.179917,-0.2587,-3.4869,5.3845,6.42
15.193885,0.2549,-2.6960,5.2745,5.93
15.200011,0.1339,-1.6375,4.6714,4.95
15.211357,0.2246,-0.8327,3.7890,3.89
15.219901,0.6036,-0.3664,2.9478,3.03
15.234490,0.9994,-0.0767,2.2739,2.49
15.249920,1.5389,0.0228,1.6905,2.29
15.251000,2.1174,0.0197,0.7764,2.26
15.265539,3.6234,-0.2512,-8.3860,9.14
15.269560,4.5236,-0.6154,-8.1681,9.36
15.280986,4.6283,-1.0702,-4.0884,6.27
15.296359,4.0906,-1.2219,-1.4932,4.52
15.299126,3.0316,-1.2305,-0.4002,3.30
15.312097,2.4568,-1.4966,0.2562,2.89
15.320020,2.1653,-1.7285,0.5726,2.83
15.329293,1.7566,-1.4289,0.6322,2.35
15.344246,1.3383,-0.6810,0.5902,1.61
15.351354,1.2792,0.1105,0.4584,1.36
15.360874,1.2741,0.7206,0.3851,1.51
15.377598,1.2539,1.1981,0.3717,1.77
15.379137,1.1885,1.3570,0.4281,1.85
15.394357,1.1341,1.2458,0.4482,1.74
15.399375,1.0648,0.9030,0.3028,1.43
15.410843,0.8435,0.3867,-0.0385,0.93
15.420210,0.4064,-0.0737,-0.8497,0.94
15.429787,-0.0921,-0.5416,-2.4754,2.54
15.445144,-0.4779,-0.8886,-5.1532,5.25
15.450328,-0.8422,-1.0656,-7.7503,7.87
15.461495,-0.9697,-1.1223,-8.7029,8.83
15.470124,-0.8477,-1.1607,-7.6769,7.81
15.480228,-0.3174,-1.3185,-5.4735,5.64
15.494544,0.4621,-1.7398,-3.1334,3.61
15.499678,1.0662,-2.1201,-1.8581,3.01
15.511402,1.4517,-2.3413,-1.1111,2.97
15.520416,1.9164,-2.4288,-0.4158,3.12
15.529748,2.4064,-2.3494,0.2881,3.38
15.544184,2.6474,-2.1222,0.5951,3.44
15.551455,2.5383,-1.8766,0.1537,3.16
15.561292,2.4672,-1.6803,-0.8358,3.10
15.577106,2.3708,-1.4853,-2.3927,3.68
15.579614,2.0092,-2.0603,-4.7800,5.58
15.594382,1.6902,-4.3241,-6.2634,7.80
15.600185,1.7982,-6.6545,-6.2650,9.31
15.611002,2.1135,-7.9390,-5.7036,10.00
15.620022,2.5049,-8.1113,-5.3614,10.04
15.629922,3.1286,-7.3610,-4.7637,9.31
15.646085,3.7312,-5.7974,-3.4765,7.72
15.651083,3.8236,-3.8305,-1.9204,5.74
15.662337,3.5516,-2.1805,-0.6391,4.22
15.669891,3.1766,-0.8596,0.5311,3.33
15.679712,2.8030,0.1211,1.7641,3.31
15.694857,2.1251,0.8753,2.8067,3.63
15.699696,1.0928,1.1869,3.5508,3.90
15.711026,-0.0376,0.8979,4.0270,4.13
15.720725,-1.2686,0.0761,4.5487,4.72
15.729702,-2.3809,-0.9375,5.2331,5.83
15.744427,-3.3933,-1.8347,5.7844,6.95
15.751050,-3.8707,-2.5503,6.0720,7.64
15.760901,-3.6373,-3.0616,6.1399,7.77
15.777396,-3.0658,-3.1021,5.9229,7.36
15.779388,-2.7890,-2.7034,4.1666,5.70
15.793947,-2.5406,-2.3474,-1.7966,3.90
15.799546,-2.0469,-1.4223,-2.9026,3.83
15.810599,-1.7394,-0.3625,-1.4544,2.30
15.819713,-1.7042,0.5472,0.5217,1.86
15.829475,-1.7688,1.2831,2.5628,3.37
15.843610,-1.6550,1.7649,4.0376,4.71
15.851560,-1.3345,1.6831,5.0711,5.51
15.860125,-0.9745,1.3813,5.2969,5.56
15.869846,-0.6378,1.2055,5.2054,5.38
15.879582,0.0960,0.8687,5.2506,5.32
15.893791,0.8709,0.4589,4.6733,4.78
15.899435,1.2296,0.4388,4.1332,4.33
15.915796,1.2428,0.4371,4.0759,4.28
15.920689,1.0871,0.6809,4.1301,4.32
15.933339,0.9024,1.1303,4.2767,4.51
15.949255,0.5663,1.9272,3.9465,4.43
15.950280,-0.0239,3.1071,3.5918,4.75
15.965064,-0.7884,4.3947,3.4298,5.63
15.980577,-1.3851,5.3303,3.2689,6.40
15.980700,-1.7497,5.8673,3.1832,6.90
15.996259,-1.7597,5.9363,3.1492,6.95
15.999730,-1.6081,5.5789,3.0524,6.56
16.012213,-1.5253,5.0566,2.9421,6.05
16.019365,-1.4149,4.4102,2.6833,5.35
16.029435,-1.0326,3.7266,2.3048,4.50
16.044604,0.0020,2.7862,1.6781,3.25
16.050062,1.0557,1.7516,0.5569,2.12
16.060977,1.5758,0.5642,-1.0502,1.98
16.069668,1.2893,-0.9654,-3.4541,3.81
16.079690,0.8880,-2.8185,-6.6167,7.25
16.094314,0.9379,-4.6632,-8.8207,10.02
16.099374,1.6765,-5.9106,-9.2573,11.11
16.110543,2.8791,-6.3761,-9.4580,11.76
16.127172,3.7249,-5.9175,-9.1618,11.53
16.129445,3.4590,-4.3588,-7.4113,9.27
16.143773,2.6622,-2.1923,-5.2695,6.30
16.151225,2.0879,-0.1488,-3.6639,4.22
16.160564,1.8013,1.3732,-2.2466,3.19
16.177032,1.1173,0.5529,-0.9243,1.55
16.179297,-0.2596,-3.2744,1.2361,3.51
16.193583,-1.9679,-7.1526,3.3666,8.15
16.199320,-3.7523,-10.6113,6.3360,12.92
16.210037,-5.9109,-12.6236,9.1185,16.66
16.219899,-6.7451,-12.6967,9.1595,17.05
16.229138,-4.1419,-9.5782,7.0448,12.59
16.243462,-1.9408,-4.2428,5.4579,7.18
16.250266,-0.6245,-0.1032,4.8777,4.92
16.260206,0.5343,2.7650,4.5517,5.35
16.269610,1.8135,4.6369,4.5253,6.73
16.279447,2.7512,6.0860,4.8079,8.23
16.293270,3.4709,7.3070,5.3853,9.72
16.299247,4.0537,7.9871,6.2353,10.91
16.309594,4.3741,8.3071,7.2273,11.85
16.320078,4.4826,8.3708,8.1846,12.54
16.329197,4.0083,7.4058,8.3588,11.87
16.343018,3.2233,5.5933,7.5214,9.91
16.350423,2.5613,3.4506,6.3179,7.64
16.360010,2.5094,0.9301,5.7048,6.30
16.375890,2.3647,-1.8373,5.8961,6.61
16.379019,0.9926,-4.2227,5.4454,6.96
16.401796,0.0384,-5.9815,5.4278,8.08
16.401900,0.1041,-6.6673,5.3656,8.56
16.409717,0.7227,-6.4211,5.0190,8.18
16.419661,1.2697,-5.6248,4.5009,7.31
16.429209,1.4218,-4.3800,3.8955,6.03
16.443246,1.2805,-2.9553,3.2644,4.59
16.449865,1.1952,-1.8173,2.6931,3.46
16.460154,1.0217,-0.9874,2.1067,2.54
